2025-12-10T18:24:29.901Z [debug]: Order 6607465218283 (Date: 2025-12-05): Payment Gateways: [manual] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:32:57.925Z [debug]: Order 7003200291126 (Date: 2025-12-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.925Z [debug]: Order 7003292959030 (Date: 2025-12-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.925Z [debug]: Order 7003430256950 (Date: 2025-12-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.926Z [debug]: Order 7003472789814 (Date: 2025-12-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.926Z [debug]: Order 7003482849590 (Date: 2025-12-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.926Z [debug]: Order 7003529183542 (Date: 2025-12-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.926Z [debug]: Order 7003590820150 (Date: 2025-12-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.926Z [debug]: Order 7003680735542 (Date: 2025-12-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:32:57.927Z [debug]: Order 7003894579510 (Date: 2025-12-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:10:13.354Z [debug]: Order 6281521922237 (Date: 2025-12-05): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:10:13.354Z [debug]: Order 6281844981949 (Date: 2025-12-05): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:10:13.354Z [debug]: Order 6282029203645 (Date: 2025-12-05): Payment Gateways: [Gokwik Cards] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-11T04:10:13.354Z [debug]: Order 6282452664509 (Date: 2025-12-05): Payment Gateways: [cash_on_delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:13:39.667Z [debug]: Order 5924672700650 (Date: 2025-12-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:13:39.667Z [debug]: Order 5924805771498 (Date: 2025-12-05): Payment Gateways: [Razorpay] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-11T04:13:39.667Z [debug]: Order 5924817338602 (Date: 2025-12-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:13:39.668Z [debug]: Order 5924859117802 (Date: 2025-12-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-11T04:13:39.668Z [debug]: Order 5924866719978 (Date: 2025-12-05): Payment Gateways: [Razorpay] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-11T04:13:39.870Z [debug]: Order 5925051433194 (Date: 2025-12-05): Payment Gateways: [Cash on Delivery (COD)] | isCOD: true | isPrepaid: false | Cancelled: true
