2025-12-10T18:17:07.752Z [debug]: Order 5907886735595 (Date: 2024-09-04): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:09.416Z [debug]: Order 5908658946283 (Date: 2024-09-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:09.416Z [debug]: Order 5908674904299 (Date: 2024-09-04): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:09.416Z [debug]: Order 5908686078187 (Date: 2024-09-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:09.416Z [debug]: Order 5908755251435 (Date: 2024-09-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:09.417Z [debug]: Order 5908755415275 (Date: 2024-09-04): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:09.417Z [debug]: Order 5908759740651 (Date: 2024-09-04): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:09.417Z [debug]: Order 5908763377899 (Date: 2024-09-04): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:09.417Z [debug]: Order 5908779172075 (Date: 2024-09-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:09.417Z [debug]: Order 5908783726827 (Date: 2024-09-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:09.417Z [debug]: Order 5908784251115 (Date: 2024-09-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:09.418Z [debug]: Order 5908816986347 (Date: 2024-09-04): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:09.418Z [debug]: Order 5908852048107 (Date: 2024-09-04): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:09.418Z [debug]: Order 5908852310251 (Date: 2024-09-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:09.418Z [debug]: Order 5908877705451 (Date: 2024-09-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:09.418Z [debug]: Order 5908879081707 (Date: 2024-09-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:09.418Z [debug]: Order 5908885373163 (Date: 2024-09-04): Payment Gateways: [GoKwik Cash On Delivery] | isCOD: true | isPrepaid: false | Cancelled: false
2025-12-10T18:17:09.418Z [debug]: Order 5908893892843 (Date: 2024-09-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:09.418Z [debug]: Order 5908896219371 (Date: 2024-09-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:09.419Z [debug]: Order 5908903723243 (Date: 2024-09-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:09.419Z [debug]: Order 5908925874411 (Date: 2024-09-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-10T18:17:09.419Z [debug]: Order 5908947009771 (Date: 2024-09-04): Payment Gateways: [Cashfree Payments] | isCOD: false | isPrepaid: true | Cancelled: false
2025-12-11T04:16:21.854Z [debug]: Order 6036152320307 (Date: 2024-09-04): Payment Gateways: [CCAvenue] | isCOD: false | isPrepaid: true | Cancelled: false
